0,0,0,0.03,3.04,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.04,8.61,6.26,0.52,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.03,9.66,0.26,0,0.16,0,0,0.55,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.04,0.71,3.37,0.12,7.82,2.96,0,0.37,6.1,2.12,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,1.58,2.94,0.07,0,0.02,0.06,3.31,0.05,0.27,0.24,0,0.84,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,3.06,2.91,0.02,0,0.08,0.03,0.14,0.15,0,0.07,0.06,0.29,0.15,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61,2.05,3.77,1.34,0.18,0,0.21,1.58,0.06,0.07,6.7,0.07,1.45,9.24,4.35,0.99,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.02,19.48,0,0.08,0.24,5.1,3.89,1.19,0.24,0.08,0.66,4.24,17.94,5.48,0.08,0.04,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0,0.2,0.02,0.39,0.46,2.38,4.23,0.83,0.02,0,0.19,1.21,14.79,4.2,8.08,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.02,0.67,2.74,0,0.31,0.37,0,0.01,0.77,1.96,1.01,2.02,3.21,0.85,0.01,0.07,0.01,0,0,0,0,0,0.26,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.68,23.8,3.06,0.07,0.06,3.86,2.33,2.73,0.35,0.06,0.13,0.19,1.63,0.99,1.2,0.01,0,0.01,0.03,0.06,0.01,0.02,0.03,0.03,0.07,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.09,4.76,8.79,11.37,5.46,6.41,27.46,8.96,0.23,0,0.38,1.5,1.74,1.15,0.01,0.01,0.54,0.71,0.07,0,0,0.15,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.01,0,0.15,0.01,0.02,0,3.94,6.2,2.7,1.11,0.91,0.77,0.66,1.12,0.45,0.04,0.21,0.05,0,0.2,0,0.07,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.08,0.1,0.16,0,0.44,4.5,0.49,0.48,0.58,1.4,4.32,0.11,0.47,0.13,0,2.28,1.75,1.59,10.32,0.12,0.02,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.01,0.13,0.12,0.01,0,0.77,3.24,0.41,0.04,0.14,0.08,1.15,0.11,0.41,0.2,2.63,2.58,0.04,0.25,0.13,1.52,0,0.01,0.35,0.15,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.01,0.05,0,0,0.04,0,0.13,0.21,0.2,0.09,0.9,0.1,0.11,0.03,0.76,0.34,3.83,1.14,0.88,0,0.6,0.06,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
